編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLTJMHOFFAW67CA,4,32.36,集合住宅,鋼筋混凝土造,103年11月13日,三層,一層 陽台
RPRNMLTJMHOFFAW67CA,4,4.37,共有部分：本共有部分之項目有走廊、樓梯間等二項。,鋼筋混凝土造,103年11月13日,三層,
RPRNMLLKMHOFFAW96CA,19,117.51,住家用,鋼筋混凝土造,89年2月22日,五層,三層 陽台
RPRNMLLKMHOFFAW96CA,19,26.33,屋頂突出物、樓梯間,鋼筋混凝土造,89年2月22日,五層,
RPQOMLMKMHOFFAW07CA,,49.68,集合住宅,鋼筋混凝土造,107年12月28日,三層,二層 陽台
RPQOMLMKMHOFFAW07CA,,8.17,共有部分：本共有部分之項目有梯間及水箱等２項。,鋼筋混凝土造,107年12月28日,三層,
RPQNMLLKMHOFFAW86CA,4,98.33,集合住宅,鋼筋混凝土造,104年3月11日,三層,一層 陽台
RPQNMLLKMHOFFAW86CA,4,5.86,共有部分：本共有部分之項目有樓梯間一項。,鋼筋混凝土造,104年3月11日,三層,
RPVNMLMKMHOFFAW47CA,,79.33,集合住宅,鋼筋混凝土造,107年12月28日,三層,一層 陽台
RPVNMLMKMHOFFAW47CA,,8.17,共有部分：本共有部分之項目有梯間及水箱等２項。,鋼筋混凝土造,107年12月28日,三層,
RPUNMLMKMHOFFAW37CA,,49.68,集合住宅,鋼筋混凝土造,107年12月28日,三層,一層 陽台
RPUNMLMKMHOFFAW37CA,,8.17,共有部分：本共有部分之項目有梯間及水箱等２項。,鋼筋混凝土造,107年12月28日,三層,
RPWNMLMKMHOFFAW57CA,,55.22,集合住宅,鋼筋混凝土造,107年12月28日,三層,一層 陽台
RPWNMLMKMHOFFAW57CA,,8.17,共有部分：本共有部分之項目有梯間及水箱等２項。,鋼筋混凝土造,107年12月28日,三層,
RPXNMLMKMHOFFAW67CA,,55.44,集合住宅,鋼筋混凝土造,107年12月28日,三層,二層 陽台
RPXNMLMKMHOFFAW67CA,,8.17,共有部分：本共有部分之項目有梯間及水箱等２項。,鋼筋混凝土造,107年12月28日,三層,
RPOOMLMKMHOFFAW86CA,,55.44,集合住宅,鋼筋混凝土造,107年12月28日,三層,三層 陽台
RPOOMLMKMHOFFAW86CA,,8.17,共有部分：本共有部分之項目有梯間及水箱等２項。,鋼筋混凝土造,107年12月28日,三層,
RPTNMLLJMHOFFAW17DA,4,36.39,一般事務所,鋼筋混凝土造,104年8月11日,四層,三層 陽台
RPTNMLLJMHOFFAW17DA,4,6.82,共有部分：本共有部分之項目有樓梯間一項。,鋼筋混凝土造,104年8月11日,四層,
RPSNMLMKMHOFFAW27DA,,87.29,集合住宅,鋼筋混凝土造,107年12月10日,五層,三層 陽台
RPSNMLMKMHOFFAW27DA,,19.33,共有部分：本共有部分之項目有樓梯間、梯廳、甲梯、電訊室、乙梯、水箱、機械室等７項。,鋼筋混凝土造,107年12月10日,五層,
RPPOMLMKMHOFFAW96CA,,49.68,集合住宅,鋼筋混凝土造,107年12月28日,三層,三層 陽台
RPPOMLMKMHOFFAW96CA,,8.17,共有部分：本共有部分之項目有梯間及水箱等２項。,鋼筋混凝土造,107年12月28日,三層,
RPRNMLRKMHOFFAW67DA,,52.19,集合住宅,鋼筋混凝土造,107年10月25日,三層,一層
RPRNMLRKMHOFFAW67DA,,5.32,共有部分：本共有部分之項目有無障礙樓梯１項。,鋼筋混凝土造,107年10月25日,三層,
RPPNMLRKMHOFFAW37CA,1,30.40,共有部分：本共有部分之項目計有台電配電場所、配電場所、電表箱空間、電信機房、消防幫浦室、緊急發電機室、水箱、停車空間、污水池、管理室、車道、公共廁所等１２項。,鋼筋混凝土造,107年5月14日,三層,
RPPNMLRKMHOFFAW37CA,1,48.86,集合住宅,鋼筋混凝土造,107年5月14日,三層,三層 陽台
RPPNMLRKMHOFFAW37CA,1,7.69,共有部分：本共有部分之項目計有梯間、梯廳、電梯、安全梯、機房等５項。,鋼筋混凝土造,107年5月14日,三層,
RPPNMLRKMHOFFAW37CA,1,48.86,集合住宅,鋼筋混凝土造,107年5月14日,三層,三層 陽台
RPPNMLRKMHOFFAW37CA,1,30.40,共有部分：本共有部分之項目計有台電配電場所、配電場所、電表箱空間、電信機房、消防幫浦室、緊急發電機室、水箱、停車空間、污水池、管理室、車道、公共廁所等１２項。,鋼筋混凝土造,107年5月14日,三層,
RPPNMLRKMHOFFAW37CA,1,7.69,共有部分：本共有部分之項目計有梯間、梯廳、電梯、安全梯、機房等５項。,鋼筋混凝土造,107年5月14日,三層,
RPVNMLSKMHOFFAW08CA,,87.74,集合住宅,鋼筋混凝土造,108年1月7日,五層,五層 陽台
RPVNMLSKMHOFFAW08CA,,13.99,共有部分：本共有部分之項目有電梯、梯間、梯廳、昇降機道、屋簷等５項。,鋼筋混凝土造,108年1月7日,五層,
RPWNMLSKMHOFFAW18CA,,87.74,集合住宅,鋼筋混凝土造,108年1月7日,五層,四層 陽台
RPWNMLSKMHOFFAW18CA,,13.99,共有部分：本共有部分之項目有電梯、梯間、梯廳、昇降機道、屋簷等５項。,鋼筋混凝土造,108年1月7日,五層,
RPRNMLSKMHOFFAW67CA,10,33.16,集合住宅,鋼筋混凝土造,98年5月20日,四層,二層 陽台 雨遮
RPRNMLSKMHOFFAW67CA,10,7.88,樓梯間、機械室,鋼筋混凝土造,98年5月20日,四層,
RPTNMLSKMHOFFAW87CA,2,109.78,集合住宅,鋼筋混凝土造,106年6月14日,三層,二層 陽台
RPTNMLSKMHOFFAW87CA,2,52.29,共有部分：本共有部分之項目計有無障礙樓梯（丙梯、丁梯）、無障礙昇降設備、梯廳間、維修連通梯（安全梯）、給水水箱等設備、機電設備空間、緊急發電機室、消防機房暨電信機房、停車空間、陽台等１０項。,鋼筋混凝土造,106年6月14日,三層,
RPTNMLSKMHOFFAW87CA,2,13.76,共有部分：本共有部分之項目有停車位１項。,鋼筋混凝土造,106年6月14日,三層,
RPRNMLMLMHOFFAW17CA,4,40.70,集合住宅,鋼筋混凝土造,104年2月4日,五層,四層 陽台 雨遮
RPRNMLMLMHOFFAW17CA,4,12.86,共有部分：本共有部分之項目有電梯、梯廳、樓梯間、機房、水箱等５項。,鋼筋混凝土造,104年2月4日,五層,
RPQNMLMLMHOFFAW07CA,4,42.45,集合住宅,鋼筋混凝土造,104年2月4日,五層,四層 陽台 雨遮
RPQNMLMLMHOFFAW07CA,4,13.55,共有部分：本共有部分之項目有電梯、梯廳、樓梯間、機房、水箱等５項。,鋼筋混凝土造,104年2月4日,五層,
RPPOMLSKMHOFFAW57CA,,87.74,集合住宅,鋼筋混凝土造,108年1月7日,五層,五層 陽台
RPPOMLSKMHOFFAW57CA,,13.99,共有部分：本共有部分之項目有電梯、梯間、梯廳、昇降機道、屋簷等５項。,鋼筋混凝土造,108年1月7日,五層,
RPRNMLKMMHOFFAW07CA,1,77.97,集合住宅,鋼筋混凝土造,107年1月18日,三層,二層 陽台
RPRNMLKMMHOFFAW07CA,1,11.07,共有部分：本共有部分之項目有樓梯間１項。,鋼筋混凝土造,107年1月18日,三層,
RPXNMLSKMHOFFAW28CA,,86.94,集合住宅,鋼筋混凝土造,108年1月7日,五層,二層 陽台
RPXNMLSKMHOFFAW28CA,,13.99,共有部分：本共有部分之項目有電梯、梯間、梯廳、昇降機道、屋簷等５項。,鋼筋混凝土造,108年1月7日,五層,
RPOOMLSKMHOFFAW47CA,,86.94,集合住宅,鋼筋混凝土造,108年1月7日,五層,一層 陽台
RPOOMLSKMHOFFAW47CA,,13.99,共有部分：本共有部分之項目有電梯、梯間、梯廳、昇降機道、屋簷等５項。,鋼筋混凝土造,108年1月7日,五層,
RPTNMLTKMHOFFAW97CA,2,69.63,集合住宅,鋼筋混凝土造,105年11月23日,九層,八層 陽台 雨遮
RPTNMLTKMHOFFAW97CA,2,32.47,共有部分：本共有部分之項目有停車空間兼防空避難室、水箱、消防泵浦室、電信室、發電機室、台電配電室、梯廳、電樓梯間、（停車空間（一樓）垃圾儲藏空間、管委會辦公室、車道、陽台、雨遮、機械室、消防水池、雨水貯留池、基地內通路穿廊等１８項。,鋼筋混凝土造,105年11月23日,九層,
RPPNMLNJNHOFFAW96CA,1,70.96,集合住宅,鋼筋混凝土造,107年1月18日,三層,一層
RPPNMLNJNHOFFAW96CA,1,9.96,共有部分：本共有部分之項目有樓梯間１項。,鋼筋混凝土造,107年1月18日,三層,
RPVNMLTKMHOFFAW18CA,2,60.63,集合住宅,鋼筋混凝土造,105年11月23日,九層,八層 陽台 雨遮
RPVNMLTKMHOFFAW18CA,2,28.60,共有部分：本共有部分之項目有停車空間兼防空避難室、水箱、消防泵浦室、電信室、發電機室、台電配電室、梯廳、電樓梯間、（停車空間（一樓）垃圾儲藏空間、管委會辦公室、車道、陽台、雨遮、機械室、消防水池、雨水貯留池、基地內通路穿廊等１８項。,鋼筋混凝土造,105年11月23日,九層,
RPRNMLTKMHOFFAW77CA,2,69.63,集合住宅,鋼筋混凝土造,105年11月23日,九層,七層 陽台 雨遮
RPRNMLTKMHOFFAW77CA,2,32.47,共有部分：本共有部分之項目有停車空間兼防空避難室、水箱、消防泵浦室、電信室、發電機室、台電配電室、梯廳、電樓梯間、（停車空間（一樓）垃圾儲藏空間、管委會辦公室、車道、陽台、雨遮、機械室、消防水池、雨水貯留池、基地內通路穿廊等１８項。,鋼筋混凝土造,105年11月23日,九層,
RPRNMLTKMHOFFAW77CA,2,8.68,共有部分：本共有部分之項目有停車空間兼防空避難室１項。,鋼筋混凝土造,105年11月23日,九層,
RPQNMLNJNHOFFAW07CA,,77.84,住家用,鋼筋混凝土造,,,
RPQNMLNJNHOFFAW07CA,,20.29,樓梯間．屋頂突出物．通道．機械房．電梯間,鋼筋混凝土造,,,
RPTNMLMLMHOFFAW37CA,,81.70,集合住宅,鋼筋混凝土造,107年12月10日,五層,五層 陽台
RPTNMLMLMHOFFAW37CA,,17.27,共有部分：本共有部分之項目有梯間及無障礙電梯等２項。,鋼筋混凝土造,107年12月10日,五層,
RPQNMLTLMHOFFAW77CA,4,31.83,集合住宅,鋼筋混凝土造,104年7月23日,三層,二層
RPQNMLTLMHOFFAW77CA,4,2.76,共有部分：本共有部分之項目計有樓梯間一項。,鋼筋混凝土造,104年7月23日,三層,
RPQNMLTLMHOFFAW77CA,4,3.18,共有部分：本共有部分之項目計有走廊一項。,鋼筋混凝土造,104年7月23日,三層,
RPQNMLPLMHOFFAW37CA,,87.44,集合住宅,鋼筋混凝土造,108年1月7日,五層,四層 陽台
RPQNMLPLMHOFFAW37CA,,13.99,共有部分：本共有部分之項目有電梯、梯間、梯廳、昇降機道、屋簷等５項。,鋼筋混凝土造,108年1月7日,五層,
RPRNMLPLMHOFFAW47CA,,86.94,集合住宅,鋼筋混凝土造,108年1月7日,五層,三層 陽台
RPRNMLPLMHOFFAW47CA,,13.99,共有部分：本共有部分之項目有電梯、梯間、梯廳、昇降機道、屋簷等５項。,鋼筋混凝土造,108年1月7日,五層,
RPRNMLQLMHOFFAW57CA,,22.49,集合住宅,鋼筋混凝土造,,,
RPRNMLQLMHOFFAW57CA,,6.58,共有部分：本共有部分之項目有樓梯間及電梯等２項。,鋼筋混凝土造,,,
SPPNMLTLMHOFFAW77CA,4,64.26,集合住宅,鋼筋混凝土造,104年4月2日,三層,三層 陽台
SPPNMLTLMHOFFAW77CA,4,34.09,共有部分：本共有部分之項目計有樓梯間、電梯間、台電配電室、ＷＩＦＩ機房、電信機房、消防機房、車道、停車位等８項。,鋼筋混凝土造,104年4月2日,三層,
RPOOMLOLMHOFFAW17CA,,118.42,集合住宅,鋼筋混凝土造,,,
RPOOMLOLMHOFFAW17CA,,6.10,共有部分：本共有部分之項目有樓梯間１項。,鋼筋混凝土造,,,
RPPNMLTLMHOFFAW67CA,4,64.26,集合住宅,鋼筋混凝土造,104年4月2日,三層,三層 陽台
RPPNMLTLMHOFFAW67CA,4,18.98,共有部分：本共有部分之項目計有樓梯間、電梯間、台電配電室、ＷＩＦＩ機房、電信機房、消防機房、車道、停車位等８項。,鋼筋混凝土造,104年4月2日,三層,
RPPNMLLJNHOFFAW76CA,7,357.57,農舍,鋼筋混凝土造,100年10月31日,二層,一層 二層 陽台 雨遮 見其他登記事項
RPPNMLRJNHOFFAW37CA,2,79.29,集合住宅,鋼筋混凝土造,106年4月7日,三層,一層 陽台
RPPNMLRJNHOFFAW37CA,2,6.20,共有部分：本共有部分之項目有樓梯間１項。,鋼筋混凝土造,106年4月7日,三層,
RPSNMLQJNHOFFAW57CA,,52.78,集合住宅,鋼筋混凝土造,107年12月28日,三層,一層 陽台
RPSNMLQJNHOFFAW57CA,,8.17,共有部分：本共有部分之項目有梯間及水箱等２項。,鋼筋混凝土造,107年12月28日,三層,
RPQNMLRJNHOFFAW47CA,1,177.23,集合住宅,鋼筋混凝土造,107年7月31日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLTJNHOFFAW67CA,41,167.46,住家用,鋼筋混凝土造,67年9月10日,二層,一層 二層 陽台 平台
RPQNMLKLNHOFFAW96CA,1,88.28,集合住宅,鋼筋混凝土造,106年11月15日,三層,二層 陽台
RPQNMLKKNHOFFAW86CA,4,95.31,飲食店,鋼筋混凝土造,104年9月23日,七層,一層 陽台 見其他登記事項
RPQNMLKLNHOFFAW96CA,1,5.94,共有部分：本共有部分之項目有梯間１項。,鋼筋混凝土造,106年11月15日,三層,
RPQNMLKKNHOFFAW86CA,4,39.93,共有部分：本共有部分之項目有地下一層、一至七層及屋突一層梯間、梯廳、發電機室、蓄水池、廢水機械室、消防機械室、防空避難室兼停車空間、汽車昇降機、汽車昇降機機房、空調機房－１、空調機房－２、臥式水箱等十二項。,鋼筋混凝土造,104年9月23日,七層,
RPPNMLKLNHOFFAW86CA,1,80.29,集合住宅,鋼筋混凝土造,106年11月15日,三層,一層
RPPNMLKLNHOFFAW86CA,1,5.94,共有部分：本共有部分之項目有梯間１項。,鋼筋混凝土造,106年11月15日,三層,
RPPNMLKKNHOFFAW76CA,45,114.00,住商用,鋼筋混凝土造,63年3月15日,三層,一層 二層 三層 騎樓
RPWNMLPKNHOFFAW97CA,1,77.32,集合住宅,鋼筋混凝土造,107年6月27日,三層,二層 陽台
RPWNMLPKNHOFFAW97CA,1,9.66,共有部分：本共有部分之項目有樓梯間一項。,鋼筋混凝土造,107年6月27日,三層,
RPSNMLKKNHOFFAW07CA,3,28.94,集合住宅,鋼筋混凝土造,105年1月26日,三層,二層 陽台
RPSNMLKKNHOFFAW07CA,3,9.63,共有部分：本共有部分之項目有車道、停車空間、消防蓄水池、蓄水箱、消防機械室、發電機室、樓梯間、電梯廳、管理室、電信室、玄關、大廳及陽台等１３項。,鋼筋混凝土造,105年1月26日,三層,
RPPNMLNKNHOFFAW07CA,,79.33,集合住宅,鋼筋混凝土造,107年12月28日,三層,二層 陽台
RPPNMLNKNHOFFAW07CA,,8.17,共有部分：本共有部分之項目有梯間及水箱等２項。,鋼筋混凝土造,107年12月28日,三層,
RPRNMLKKNHOFFAW96CA,,81.70,集合住宅,鋼筋混凝土造,107年12月10日,五層,三層 陽台
RPRNMLKKNHOFFAW96CA,,17.27,共有部分：本共有部分之項目有梯間及無障礙電梯等２項。,鋼筋混凝土造,107年12月10日,五層,
RPVNMLOKNHOFFAW77CA,4,31.72,集合住宅,鋼筋混凝土造,103年11月13日,三層,二層 陽台
RPVNMLOKNHOFFAW77CA,4,4.36,共有部分：本共有部分之項目有走廊、樓梯間等二項。,鋼筋混凝土造,103年11月13日,三層,
RPPNMLQKNHOFFAW37CA,2,87.18,集合住宅,鋼筋混凝土造,106年1月12日,三層,三層 陽台
RPPNMLQKNHOFFAW37CA,2,9.99,共有部分：本共有部分之項目有乙梯（一至三樓樓梯間）及外廊等２項。,鋼筋混凝土造,106年1月12日,三層,
RPPNMLQKNHOFFAW37CA,2,46.63,共有部分：本共有部分之項目有甲梯（地下室至一樓）、乙梯（地下室至一樓）、防空避難室兼停車空間、水箱室、消防機房、消防水池、發電機房、台電受電室、車道（一樓）、污水暫存池等１０項。,鋼筋混凝土造,106年1月12日,三層,
RPTNMLMLNHOFFAW47CA,24,112.40,住家用,鋼筋混凝土加強磚造,83年11月1日,一層,一層
RPTNMLMLNHOFFAW47CA,24,106.68,住家用,鋼筋混凝土加強磚造,83年11月1日,一層,一層
RPSNMLQJOHOFFAW67CA,25,310.30,住家用,鋼筋混凝土加強磚造,83年4月28日,三層,一層 二層 三層 平台 騎樓
RPSNMLQJOHOFFAW67CA,25,310.30,住家用,鋼筋混凝土加強磚造,83年4月28日,三層,一層 二層 三層 平台 騎樓
